id,page,cluster,cluster_label,stance,strongly_worded,summary,text,x,y
3904,363,3,Opposition – Infrastructure & Services,oppose,True,I have concerns about letting people build more than one house on a lot!,"I have concerns about letting people build more than one house on a lot! Already we have no parking and that’s only since we’ve allowed basement suites. With no limits on how many people can live in one house there’s a constant flow of people. Seldom is there room for me to park in front of my house! I think it’s a bad idea! How about building smaller, cheaper houses for everyone! Not just [removed] and students!",-0.036,0.5588
3905,363,5,Support – Housing Affordability & Supply,support,False,I am ver excited to remove this barrier to development and hope to see more general reform to facilitate meeting...,"I am ver excited to remove this barrier to development and hope to see more general reform to facilitate meeting goals for inner city densification. It’s vital to use all tools, including looking closely at development review timelines, to increase housing supply, support stronger public services and build more diverse livable communities!",0.732,-0.0606
3906,363,5,Support – Housing Affordability & Supply,support,False,I am for the rezoning.,I am for the rezoning. I own a property that would be affected by the H-GO rezoning along with my neighbour's. This is a great opportunity to create more homes and make housing more affordable for calagarians. I am lucky enough to have a stable income along with my partner but I keep hearing about the difficulties other calgarians are going through. This issue needs to be dealt with before housing becomes unaffordable like Vancouver and Toronto.,0.5662,0.1914
3907,364,1,Strong Opposition – Community Character,oppose,False,Mass rezoning seems like a near thoughtless reaction to a difficult situation caused by years of poor planning by a...,"Mass rezoning seems like a near thoughtless reaction to a difficult situation caused by years of poor planning by a bloated municipal government that has not served citizens well for more than a decade. Calgarians deserve better than this incompetent, corrupt municipal government.",-0.7514,-0.06
3908,364,3,Opposition – Infrastructure & Services,oppose,False,"I've read FAQs and see that parking is going to be addressed partially by ""on-street"" parking.","I've read FAQs and see that parking is going to be addressed partially by ""on-street"" parking. This is not going to be a solution, and parking issue has to be addressed before making re-zoning decisions. In our cul-de-sac even now, with single detached houses, there is practically no space to park on the street.",-0.0554,0.4825
3909,364,4,Conditional / Nuanced,unclear,True,I see a big issue with green zones/parks re-zoning.,I see a big issue with green zones/parks re-zoning. This has to be excluded from the re-zoning completely to not give a workaround later for potential reuse of these areas. If it's not going to be used for building anything (as it stated now) - remove it from the re-zoning!,0.1624,0.1053
3910,364,2,Strong Opposition – Process & Democracy,oppose,False,send re-zoning to a plebiscite,send re-zoning to a plebiscite,-0.3319,-0.2349
3911,364,1,Strong Opposition – Community Character,oppose,False,I am strongly opposed to a blanket rezoning of the City of Calgary.,"I am strongly opposed to a blanket rezoning of the City of Calgary. We purchased our home to be in an area that was not high density with respect to homes and cars. The idea that because of a fire a builder can come in and build a duplex or fourplex would greatly impact the value of homes in my area. Also, parking is at a premium in the area as it is, with every home having at least two cars if not 3. PLEASE DO NOT GO AHEAD WITH THIS BLANKET REZONING and listen to the concerns of the public.",-0.6678,-0.0623
3912,364,5,Support – Housing Affordability & Supply,support,False,"The proposed rezoning is a great first step towards increasing housing affordability, increasing tax revenues and hopefully reducing tax property...","The proposed rezoning is a great first step towards increasing housing affordability, increasing tax revenues and hopefully reducing tax property taxes, revitalizing shrinking inner-city communities, creating a greater sense of community within neighbourhoods and the list goes on. The future of Calgary will be shaped by this decision. We want a more inclusive welcoming community where driving is an option, not a requirement.",0.6347,-0.1513
3913,364,1,Strong Opposition – Community Character,oppose,False,Strongly against blanket re-zoning since my market choice is a quiet neighbourhood with less density.,Strongly against blanket re-zoning since my market choice is a quiet neighbourhood with less density.,-0.6808,-0.0288
3914,364,3,Opposition – Infrastructure & Services,oppose,False,Annex more land to drop prices and charge fees for hookups and new schools so they get put in promptly.,Annex more land to drop prices and charge fees for hookups and new schools so they get put in promptly.,-0.071,0.6214
3915,364,1,Strong Opposition – Community Character,oppose,False,I don’t want to live in a dense neighbourhood and will move my 250k salary out of Calgary if I’m...,I don’t want to live in a dense neighbourhood and will move my 250k salary out of Calgary if I’m forced to live someone else’s choice that wasn’t shared before the election.,-0.603,0.0661
3916,364,1,Strong Opposition – Community Character,oppose,False,I am very opposed to blanket RCG across the city!,"I am very opposed to blanket RCG across the city! You can't call a climate emergency then wipe out all of the trees on private land. If you stick with 45% lot coverage and 10 m height, but increase to 3 units including secondary suites on an RC1 lot, you will still get your housing accelerator money, increase suites but save our communities. NO to RCG everywhere. As I work, I will not be able to attend the Apr 22 meeting, so I want my voice heard. Stop pandering to developers. NO to RCG!",-0.3857,0.0642
3917,364,6,Support – Environmental & Sustainability,support,False,Hire a company like Urban3 to look at the value per acre across the city.,Hire a company like Urban3 to look at the value per acre across the city. Their website has plenty of case studies. Low-density suburbs are subsidized by the inner city. This finding applies continuously across every case study they have done in cities with sprawling car-dependent low-density suburbs. This proposed rezoning will help the city become more financially stable and can stop the spiralling maintenance costs and tax increases.,0.5135,0.3825
3918,364,3,Opposition – Infrastructure & Services,oppose,False,I am against the city wide rezoning in areas outside of the inner- city due to the smaller lot sizes...,"I am against the city wide rezoning in areas outside of the inner- city due to the smaller lot sizes , smaller roadways resulting in less parking",-0.1072,0.4431
3919,364,3,Opposition – Infrastructure & Services,oppose,False,"higher vehicular traffic, parking issues, disputes over parking, disputes over noise, higher density- higher crime, lower socio-economic median","higher vehicular traffic, parking issues, disputes over parking, disputes over noise, higher density- higher crime, lower socio-economic median",-0.0303,0.7197
3920,365,1,Strong Opposition – Community Character,oppose,False,I do not agree with the proposed rezoning and strongly oppose the idea.,"I do not agree with the proposed rezoning and strongly oppose the idea. Up zoning is not a solution to any of the problems faced by Calgary. In addition, it would present a significant amount of disruption and abuse bu developers who have already, in my 30 years in Calgary, pushed every limit of the rules. Upzoning would exacerbate the issue of developers doing whatever they wanted while the City left it all to local communities to police and defend.",-0.7404,-0.1453
3921,365,1,Strong Opposition – Community Character,oppose,False,Totally Opposed to the Blanket Zoning idea.,Totally Opposed to the Blanket Zoning idea. If rezoning is done it needs to be done Commuity by Community in a thoughtful process,-0.4783,-0.0244
3922,365,3,Opposition – Infrastructure & Services,oppose,False,"Public transit is no where near up to standards, meaning we still need vehicles to get around this city which...","Public transit is no where near up to standards, meaning we still need vehicles to get around this city which with this huge rezoning increases vehicle densities in these areas. No where to park means no where to ride your bike, increases crime etc. i am vastly opposed to this unless there are adequate underground parking fit for tenants AND visitors!",-0.0063,0.5755
3923,365,5,Support – Housing Affordability & Supply,support,False,I am in support of this rezoning.,I am in support of this rezoning. I believe that our citizens deserve homes that work for them in communities that they want to live in. Zoning changes to allow for multi-family homes will help our city drive solutions to the current housing shortage and encourage more sustainable growth now and into the future. I am strongly in favour of this change and will continue to provide feedback as the process moves forward. Thank you for your work.,0.8116,-0.0383
3924,365,1,Strong Opposition – Community Character,oppose,False,This will negatively impact single family home owners across the city.,"This will negatively impact single family home owners across the city. I don't agree with this proposed rezoning. This will no doubt negatively impact Calgarian homeowners in single family homes: there will be issues with parking, noise, over densification, and most likely increased crime. Those who want to rezone their homes/properties can do so already. Having a high density property conversion next to a single family home will negatively impact the value in single family homes.",-0.6427,0.1492
3925,365,3,Opposition – Infrastructure & Services,oppose,False,I am against R-C1 to R-CG rezoning in the Lake Bonavista area.,"I am against R-C1 to R-CG rezoning in the Lake Bonavista area. Intersections and roadways are already extremely busy and pose a danger to the community. There are 4 elementary schools in our direct neighborhood. Children deserve to be protected, more dense population leads to reckless drivers. The current R-C1 zoning provides a balance that ensures the safety and well-being of our community members. Even in this condition there are pedestrian involved accidents nearly every 6 months.",0.1478,0.4518
3926,365,1,Strong Opposition – Community Character,oppose,False,This zoning fails to consider older lake communities and the impact a drastic increase in density could have on the...,This zoning fails to consider older lake communities and the impact a drastic increase in density could have on the community facilities. Many paid a premium to live in the community because of these characteristics. Blanket rezoning is a slap in the fact to all who made a conscious decision to pay a premium for access to these facilities. These rezoning changes could force drastic changes to community bylaws resulting in less inclusive communities.,-0.6481,0.183
3927,365,1,Strong Opposition – Community Character,oppose,False,We object to the proposed Blanket re-zoning plan by the City.,We object to the proposed Blanket re-zoning plan by the City. Our community has mature trees which are being removed as developers are planning to put more housing the lots. No consideration for parking is given when density is increased. Developers with no buy-in to the area should not be dictating what can be built in our community.,-0.6813,-0.1612
3928,366,1,Strong Opposition – Community Character,oppose,False,Increased density means the reason people bought here would no longer be valid.,Increased density means the reason people bought here would no longer be valid. I have used up my feedback letters.,-0.7277,0.0716
3929,366,3,Opposition – Infrastructure & Services,oppose,False,In the past there was a great deal of work that went in to community planning and figuring out levels...,In the past there was a great deal of work that went in to community planning and figuring out levels of density that made sense for each community. Why has the city thrown that away and focused on this blanket rezoning as opposed to focusing on areas where density makes sense and the infrastructure exists to support density increases. As its currently proposed developers will be the only winners.,-0.0124,0.5547
3930,366,1,Strong Opposition – Community Character,oppose,True,THIS IS THE DUMBEST IDEA EVER!!!,THIS IS THE DUMBEST IDEA EVER!!!,-0.6987,-0.0333
3931,366,3,Opposition – Infrastructure & Services,oppose,False,Calgary doesn’t have the infrastructure to put people on top of people.,Calgary doesn’t have the infrastructure to put people on top of people. People who are already trying to live in a lot of these areas right now. Do not want a duplex going up next-door. There’s no parking. There’s not enough food in the [removed] grocery stores. There’s so many people in my neighborhood already I can’t even get my kids into swimming lessons. We cannot continue to go on like this and put people on top of people.,-0.0398,0.7092
3932,366,5,Support – Housing Affordability & Supply,support,False,I am generally agree with rezoning.,I am generally agree with rezoning.,0.7011,0.113
3933,366,3,Opposition – Infrastructure & Services,oppose,False,Stop trying to turn Calgary into a ghetto.,"Stop trying to turn Calgary into a ghetto. Multi housing units are horrible to live in, no privacy and too many people shoved into a small space",0.1348,0.6377
3934,366,1,Strong Opposition – Community Character,oppose,False,"I strongly oppose the proposed rezoning because it will increase the population density in the community, increase traffic, affect negatively...","I strongly oppose the proposed rezoning because it will increase the population density in the community, increase traffic, affect negatively the safety of people and decrease the values of the homes that we invested in.",-0.6142,-0.2427
3935,366,5,Support – Housing Affordability & Supply,support,False,While I feel that the proposal for city wide rezoning is a foregone conclusion I do not agree with a...,While I feel that the proposal for city wide rezoning is a foregone conclusion I do not agree with a city wide change. I feel each community should be evaluated to ensure the wide variety of changes can actually fit on residential lots and parking is a consideration when approved. I do not feel our city transportation can efficiently manage the increased density so it will bring more vehicles to a community. One thing I would like to see is more of a community with local shopping,0.7542,0.0982
3936,366,1,Strong Opposition – Community Character,oppose,False,This is a very poor decision by a small group of individuals that clearly are not connected to the broader...,"This is a very poor decision by a small group of individuals that clearly are not connected to the broader citizens of Calgary. This decision will greatly affect everyday life for those who have already purchased a house. Our property values will decrease, our access to parking, private lakes, amenities will be impacted. Each community is different. We purchased a property that offers privacy, with no large houses over looking ours. Infill will reduce our quality of life and property value.",-0.6662,-0.1024
3937,366,5,Support – Housing Affordability & Supply,support,False,"I am concerned based on the experience of other cities that have tried this, that the results of creating the...","I am concerned based on the experience of other cities that have tried this, that the results of creating the types of housing most needed are not worth the loss of individual planning control. i.e. the types built are those that make the most money for developers, NOT what creates the most needed housing, nor maintains the quality of local environments. It is a bad idea that has minimal improvement on the needed affordable housing.",0.5341,-0.0385
3938,366,3,Opposition – Infrastructure & Services,oppose,False,We purposefully moved our young family to the suburbs 28 years ago from Toronto to avoid the congestion that areas...,We purposefully moved our young family to the suburbs 28 years ago from Toronto to avoid the congestion that areas closer to downtown experience with multi family dwellings & infills. Avoiding streets filled with parked cars is another reason we chose a home across from a park. We are seniors now & we want to stay in our home for some time to come & maintain the lifestyle we’ve worked hard for. The proposed development is causing emotional stress we don’t deserve at this stage of our lives.,0.0405,0.6313
3939,367,1,Strong Opposition – Community Character,oppose,False,The proposed rezoning will only bring down the value of homes.,The proposed rezoning will only bring down the value of homes. This does not benefit current home owners. It will bring down the community's with more rentals and people who do not care about the homes/property because they do not own them. I have experienced this in previous communities when more rentals started. I am completely against this proposal.,-0.7788,0.1277
3940,367,2,Strong Opposition – Process & Democracy,oppose,False,I believe that Calgarians must be allowed to vote on the rezoning.,I believe that Calgarians must be allowed to vote on the rezoning. Council should not be allowed to make this decision for the entire city.,-0.4129,-0.4719
3941,367,3,Opposition – Infrastructure & Services,oppose,False,I do not agree with this proposal.,"I do not agree with this proposal. The city can’t or won’t enforce existing bylaws Re Parking on front lawns.illegal parking on corners ,building to close to sidewalks and blocking fire hydrant. It will deteriorating the neighborhood. Parking is already an issue with illegal suites . Stop this",-0.0904,0.5019
3942,367,3,Opposition – Infrastructure & Services,oppose,False,I reject blanket rezoning as lazy governance for a diverse city.,I reject blanket rezoning as lazy governance for a diverse city. My block has one suite and the renters brought 2 cars. There is no street parking and garbage/recycling overflow bins. Summer RVs will make it worse Greenspaces are well used. Evanston has no room in any schools. City council is powerless to fix the school situation. Evanston already has mixed housing as do neighbouring communities. You have increased taxes/density without increasing services. STOP,0.1192,0.5292
3943,367,1,Strong Opposition – Community Character,oppose,False,Totally disagree with this approach,Totally disagree with this approach,-0.586,0.1126
3944,367,1,Strong Opposition – Community Character,oppose,False,This is a terrible idea for those of us that moved out of the inner city to the suburbs because...,"This is a terrible idea for those of us that moved out of the inner city to the suburbs because we were tired of the density. This will be the second time I’ve had to consider moving because I want to live in a low density neighborhood. If I need to move again, I will be choosing to move to another town where I am represented in my civic government.",-0.9454,-0.0065
3945,367,2,Strong Opposition – Process & Democracy,oppose,False,The project team has been challenged to provide information to Calgary residents on the proposed rezoning.,"The project team has been challenged to provide information to Calgary residents on the proposed rezoning. Thank you for that! However this rezoning information should be used and pondered by all Calgarians in order to vote and make a decision, not just a current city council.",-0.3356,-0.6216
3946,367,6,Support – Environmental & Sustainability,support,False,The initiative to make housing more affordable for Calgarians is commendable and so is the effort to manage the impact...,"The initiative to make housing more affordable for Calgarians is commendable and so is the effort to manage the impact of GHG emission on Climate change , but there's uncertainty about the impact of rezoning on property values, concerning homeowners in affected neighborhood.",0.7565,0.5269
3947,367,1,Strong Opposition – Community Character,oppose,False,"Additionally, are Calgarians' neighborhood preferences being considered, and will compensation be provided for any decline in quality of life due...","Additionally, are Calgarians' neighborhood preferences being considered, and will compensation be provided for any decline in quality of life due to rezoning? Neighbourhood characteristic informed decision to invest.",-0.823,0.1596
3948,367,3,Opposition – Infrastructure & Services,oppose,False,There is no mention of parking issues.,There is no mention of parking issues.,0.0151,0.2797
3949,367,5,Support – Housing Affordability & Supply,support,False,The survey's sample size was too small.,"The survey's sample size was too small. 500 responses are insufficient, given the margin of error and the population. The sample size should have been at least 600. Rezoning is not mentioned anywhere in the survey. The conclusions are biased and do not accurately show the results. In all recommendations, at least 200 out of 500 respondents did not strongly support the recommendations. Since the survey results are misleading, the survey should be redone, asking about rezoning.",0.6929,0.0111
3950,368,3,Opposition – Infrastructure & Services,oppose,False,I am not in favour of the proposed rezoning in any neighbourhood.,"I am not in favour of the proposed rezoning in any neighbourhood. Rezoning promotes parking problems and can be detrimental on infrastructure like electricity, sewer and water as well. New neighbourhoods could be designed to incorporate additional suites but existing neighbourhoods were never designed to accommodate the additional number of people that is proposed. Thank you [personal information removed]",0.0865,0.4584
3951,368,5,Support – Housing Affordability & Supply,support,False,The blanket zoning initiative lacks enough prudence and due diligence.,The blanket zoning initiative lacks enough prudence and due diligence. I fully understand the need for more housing but a more sensible zoning approval in fitting areas is a much better approach. It is a bit lazy to allow for it city wide and would take away from the appeal of certain parts of the city.,0.5215,0.0799
3952,368,2,Strong Opposition – Process & Democracy,oppose,False,I will not vote for any council member who votes yes for this initiative going forward.,I will not vote for any council member who votes yes for this initiative going forward.,-0.4659,-0.2843
3953,368,7,Other / Unclear,unclear,False,"Thanks, [personal information removed]","Thanks, [personal information removed]",0.0585,0.0284
3954,368,2,Strong Opposition – Process & Democracy,oppose,False,I strongly believe the rezoning initiative is not part of the mandate that the current council was elected under and...,I strongly believe the rezoning initiative is not part of the mandate that the current council was elected under and further believe a change to Calgary at this magnitude necessitates a referendum.,-0.4183,-0.3866
3955,368,3,Opposition – Infrastructure & Services,oppose,False,I understand more housing is needed but the approach is flawed.,"I understand more housing is needed but the approach is flawed. Rezoning needs to include offstreet parking for vehicle increase in the neighborhoods. The zero lot line is also a mistake as it means an owner is not able to access there own building. It would be nice to think it is 1950 where neighbors were neighbors but it is not. The above two issues if not changed will destroy neighborhoods to unsafe places where access to a home you own is neither accessible by vehicle, foot or property.",0.0071,0.5679
3956,368,1,Strong Opposition – Community Character,oppose,False,Please amend the rules for rowhouse and townhouse forms of R-CG development to prevent any variance of applicable guidelines (i.e.,"Please amend the rules for rowhouse and townhouse forms of R-CG development to prevent any variance of applicable guidelines (i.e. height, coverage, setbacks, etc.) by the Development Authority. Any variances will be referred to the Calgary planning appeal board (SDAB) for consideration pursuant to section 687(3)(d).",-0.8429,-0.0008
3957,368,2,Strong Opposition – Process & Democracy,oppose,False,This municipal government has been financially irresponsible for many years which has caused harm to citizens.,"This municipal government has been financially irresponsible for many years which has caused harm to citizens. For citizens who have worked hard to buy a home, the City is now introducing mass uncertainty by unilaterally changing zoning. This government has little regard for taxpayers and, instead, serves itself, its developer friends and its unionized work force. Mass rezoning is a band-aid short term pretend solution that will cause long term harm. This government is failing citizens.",-0.6232,-0.3853
3958,368,3,Opposition – Infrastructure & Services,oppose,False,My concerns are two fold 1) how are the correlative rights of property owners impacted by the proposed rezoning changes.,"My concerns are two fold 1) how are the correlative rights of property owners impacted by the proposed rezoning changes. These are not sufficiently addressed in the ""how will this impact me"" section of the information website. Blanket statements are not supported by facts. 2) The proposed changes to secondary suites and the removal of the need to supply parking is of grave concern. Home owners should be afforded the ability to have sufficient parking for their family needs.",0.1964,0.4333
3959,368,1,Strong Opposition – Community Character,oppose,False,2 senior's in Monterey Park -strongly against the blanket rezoning.,2 senior's in Monterey Park -strongly against the blanket rezoning.,-0.8473,0.0995
3960,369,2,Strong Opposition – Process & Democracy,oppose,False,"This whole process is a joke and only for optics - the federal govt won't give funding unless you rezone,...","This whole process is a joke and only for optics - the federal govt won't give funding unless you rezone, so you don't really care what we think. I think this should be an election issue - my city council is NOT representing my best interests. People who want a house can work and save for it like we had to. Having a house is not a right, it's a privilege. They can work and contribute to the economy instead of getting stuff for free. I think this whole process in untruthful and a waste of time.",-0.4511,-0.5239
3961,369,1,Strong Opposition – Community Character,oppose,False,"Stop this whole nonsense called ""rezoning"" and start reasoning instead.","Stop this whole nonsense called ""rezoning"" and start reasoning instead. This is Calgary, we do have a heritage to keep and whoever is not happy with it, can go anywhere else!",-0.7784,0.0183
3962,369,1,Strong Opposition – Community Character,oppose,False,I live in a well-planned mixed housing area.,"I live in a well-planned mixed housing area. That is not the same as throwing multi-family dwellings willy- nilly throughout. My neighbour could tear down his house, build a six-plex, and sell each unit for $500,000 making a tidy profit but leaving his lot with no mature trees, no meaningful setback, no parking (12 cars on the street?), shade and viewpoints overlooking neighbour's yards. And at $500,00/unit, it is not more affordable; even if rented, price will be too high for low income tenants.",-0.5458,-0.0559
3963,369,3,Opposition – Infrastructure & Services,oppose,False,I strongly disagree with the blanket citywide rezoning proposal.,"I strongly disagree with the blanket citywide rezoning proposal. Communities deserve a more thoughtful approach with respect to traffic, congestion, utilities, and property value. I live in a cul de sac and a multiplex residence in this cul de sac would be horrendous for parking and general congestion. I agree that the housing crisis needs solutions, but this is not it. Developers will have a hay day and residents will be left suffering with the aftermath. - [personal information removed] Varsity NW",-0.0723,0.5184
3964,369,5,Support – Housing Affordability & Supply,support,False,"There is no question a housing crisis faces not only Calgary, but many parts of Canada.","There is no question a housing crisis faces not only Calgary, but many parts of Canada. However, a bandaid solution of building more houses does not root out more systemic problems contributing to the crisis. Availability must be looked at alongside affordability. They are connected. Housing affordability stems from greed. (eg. Investment corps profit for shareholders at the expense of their neighbours.) Housing is a human right. Building more homes does not mean anyone can afford them.",0.5652,0.0859
3965,369,3,Opposition – Infrastructure & Services,oppose,False,"I keep hearing terms like gentle density, but nobody defines what that means is it 5% or 50% increases?","I keep hearing terms like gentle density, but nobody defines what that means is it 5% or 50% increases? Comments like people will choose whether or not to own a car. This ignores that the existing transit infrastructure in Calgary is severely lacking and in most cases owning a car is more of a necessity, it also fails to consider proximity to the mountains ensures most will own a car. Why doesn't the city see congested streets as a problem? It's far less safe for both drivers and pedestrians.",0.1641,0.4502
3966,369,4,Conditional / Nuanced,unclear,False,Please do not allow for blanket rezoning!,"Please do not allow for blanket rezoning! This should not be a blanket solution for the whole city. Some of us would like to live in a neighbourhood with single family homes only. There should be options for all. However, it would be greatly appreciated if you would take steps to limit the mass influx of people moving to and buying in Calgary (foreign investors). THAT is what is driving the housing crisis. Your solution is reactive. Please find a solution that is proactive.",0.2613,0.2416
3967,369,1,Strong Opposition – Community Character,oppose,False,"Given that changes to rezoning will take years for any impacts both positive and negative to become truly apparent, why...","Given that changes to rezoning will take years for any impacts both positive and negative to become truly apparent, why is the city rushing this process, when it's very clear most home owners (the ones paying ridiculous property tax increases) are very opposed to this. Why is more thought not being given to where this density is most appropriate? Blanket rezoning will have irreversible consequences on some neighborhoods. Look no further than Marda Loop, its unrecognizable and horrible to visit.",-0.7198,-0.1716
3968,370,3,Opposition – Infrastructure & Services,oppose,False,Why would citizens support blanket rezoning where under current procedures the city already approves basically every land use request?,Why would citizens support blanket rezoning where under current procedures the city already approves basically every land use request? Look at what has happened to neighborhoods like Marda Loop. It's painful to drive through there and only getting worse. The city needs major transit and other infrastructure upgrades before neighborhoods will be able to accommodate all this added density.,-0.0599,0.3272
3969,370,2,Strong Opposition – Process & Democracy,oppose,False,This narrative council keeps pushing that rezoning wont impact housing prices is disingenuous at best.,This narrative council keeps pushing that rezoning wont impact housing prices is disingenuous at best. Having lived in Marda loop and sold a house in Marda Loop I can tell you development and up zoning certainly impacts home prices. We lived in a duplex and ended up getting $150k less than our neighbor 8 months later as a new development was slated to go in behind us. Going from 2 bungalows to 20 small units. This is a slap in the face of all owners paying property taxes in the city.,-0.358,-0.489
3970,370,3,Opposition – Infrastructure & Services,oppose,False,The rezoning does not take into consideration the need for transit to reduce cars and parking issues - which will...,The rezoning does not take into consideration the need for transit to reduce cars and parking issues - which will become abundently more of a burden with extra houses. Also it does not consider the impact of neighbors and their financial liability of a multi-plex built next door to an expensive home. They will never sell for the price they paid (changing the rules after you have built your dream home and mortgaged yourself).,0.2146,0.5973
3971,370,5,Support – Housing Affordability & Supply,support,False,This is a very positive planning and win and win for all parties.,This is a very positive planning and win and win for all parties. I fully support this initiative and looking forward to see its approval asap. Thanks.,0.6274,-0.0821
3972,370,4,Conditional / Nuanced,unclear,False,"Hello, I currently live in a nice, renovated 1956 1.5 story in Glendale at [personal information removed].","Hello, I currently live in a nice, renovated 1956 1.5 story in Glendale at [personal information removed]. It is proposed to go from R-C1 to R-CG. I am okay with appropriate and reasonable development but I read through all the FAQ's and read of nothing in regards to fire hazards and control when this density increases significantly. This would be very concerning if the houses next to me put in 3 story infills as the hazards will increase. Are you planning to build more fire stations? Please address",0.344,0.0865
3973,370,5,Support – Housing Affordability & Supply,support,False,"Zoning is not the problem, this will not aid in the housing issue we are currently in.","Zoning is not the problem, this will not aid in the housing issue we are currently in. I have an RC-2 lot but cannot justify the expense to build a 2 bedroom carriage suite above a garage. I am not a developer receiving grants and have no way to access grants being the property owner. The funds are only going to a specific subset of people who can make a profit off of selling the homes, not required to pay taxes on rental income. Contact me at [personal information removed] for further information.",0.6406,0.182
3974,370,3,Opposition – Infrastructure & Services,oppose,False,"Simply put, not happy about this change.","Simply put, not happy about this change. It means more older communities will be targeted to change from quaint little homes to infills. Communities like mine, Silver Springs, will lose the charm and energy and become busy like Bridgeland. No one is tearing down a home in Hidden Valley to put in an 4 unit infill. Also... You're secondary suite rule - not addressing parking will only create issues for the future, LIKE BRIDGELAND.",-0.0386,0.4666
3975,370,2,Strong Opposition – Process & Democracy,oppose,False,"Why would the City schedule the public hearing on Passover, when observant Jews won't be able to participate?","Why would the City schedule the public hearing on Passover, when observant Jews won't be able to participate?",-0.5867,-0.5769
3976,370,1,Strong Opposition – Community Character,oppose,False,Lakeview Village has a very distinct character which is the whole basis of its design from back in the 1960's.,Lakeview Village has a very distinct character which is the whole basis of its design from back in the 1960's. The contemplated rezoning would open the door to developers permanently destroying that very character. Blanket rezoning in some neighbourhoods will not in the long run be a benefit to the city or its residents. Why is Mount Royal not highlighted for rezoning? They also have a very distinct character which it would be detrimental to the city to alter. Please reply thank you,-0.6397,-0.0159
3977,371,1,Strong Opposition – Community Character,oppose,False,I am against the proposed rezoning.,I am against the proposed rezoning. Blanket rezoning is unwise as it fails to take into account the varying nature of housing in Calgary along with the diverse nature of the communities within the city. I feel that this is a inefficient and frankly lazy method and is only useful as virtue signalling and does not address the needs of the citizens but only helps corporations who wish to profit from it.,-0.7273,-0.1711
3978,371,7,Other / Unclear,unclear,False,Thank You.,Thank You. [personal information removed],0.1047,-0.0603
3979,371,6,Support – Environmental & Sustainability,support,False,I am an affected landowner in an older neighbourhood and support the rezoning proposal.,"I am an affected landowner in an older neighbourhood and support the rezoning proposal. Rezoning will allow the City to help with the housing crisis. In addition, increased density will help reduce both carbon emissions and urban sprawl. A key benefit of increased density within the existing city footprint will be protecting native prairie habitat and prairie pothole wetlands from conversion.",0.5288,0.417
3980,371,5,Support – Housing Affordability & Supply,support,False,This is a ridiculous initiative.,"This is a ridiculous initiative. I bought a property in a location with other single family homes for a reason and I don't appreciate you now changing the zoning arbitrarily. You indicate this is working in other cities but I really don't care what is happening in those other cities. This will not solve the housing crisis, despite your rhetoric. Finally, I am tired of the city administrators that believe they know better than everyone else. There is an existing process and it's sufficient.",0.5729,0.041
3981,371,3,Opposition – Infrastructure & Services,oppose,True,The proposed zoning would allow far too high of a population density!,The proposed zoning would allow far too high of a population density! Parking would be a nightmare! There needs to be a cap on how many of these can be built in a given area!,-0.1999,0.7351
3982,371,4,Conditional / Nuanced,unclear,False,"Also, there needs to be an easement for residential homes that have EXISTING SOLAR PANELS, to prevent tall buildings being...","Also, there needs to be an easement for residential homes that have EXISTING SOLAR PANELS, to prevent tall buildings being built right next to them, rendering the panels essentially useless!",0.3982,0.3518
3983,371,3,Opposition – Infrastructure & Services,oppose,False,My husband and I are opposed to the blanket rezoning of Calgary.,"My husband and I are opposed to the blanket rezoning of Calgary. We purchased our home because it was situated on a quiet cul de sac. With the proposed rezoning we could potentially no longer live in the neighbourhood we bought into. Parking is already at a premium on our street, I can’t imagine how much worse it would be if four plexes were built. We sacrificed and saved for years to buy into this kind of neighbourhood -please don’t let the builders change it!",0.1723,0.5145
3984,371,7,Other / Unclear,unclear,False,How is this going to be beneficial to common Calgarian and will this affect our insurance?,How is this going to be beneficial to common Calgarian and will this affect our insurance?,-0.0763,0.0692
3985,371,5,Support – Housing Affordability & Supply,support,False,Rezoning from: R-C1 Rezoning to: R-CG In Mayland Heights on McKinnon Drive will not benefit our community.,Rezoning from: R-C1 Rezoning to: R-CG In Mayland Heights on McKinnon Drive will not benefit our community. Tearing down houses to put up townhouses and smaller detached homes will only pocket the wallets of those building them. These would be close to $1M homes which is not helping the housing crisis. It would add more vehicle traffic in an already busy alley and on the street leading to the elementary school. It is unnecessary and unwanted to change the zoning in our neighborhood.,0.4415,0.1794
3986,371,2,Strong Opposition – Process & Democracy,oppose,False,I am opposed to this blanket rezoning to RCG.,"I am opposed to this blanket rezoning to RCG. I am also extremely concerned that our Councillors already appear to have their minds made up on this and plan to support it. All the the propaganda I have been seeing is about different Councillors wanting to make sure people understand the benefits. The reality is that it is developers who benefit. This will NOT create any affordable housing, and affordable housing is what is missing and should be focused on. NO to RCG everywhere!",-0.3572,-0.4513
3987,372,2,Strong Opposition – Process & Democracy,oppose,False,Vehemently oppose this blanket rezoning proposal.,"Vehemently oppose this blanket rezoning proposal. Council would be far more effective, while proving their worth to taxpayers, by directly addressing the AFFORDABLE housing issue in specific areas and in specific terms that make sense for folks that need affordable housing. A blanket rezoning shows the voter how incredibly out of touch council is and the inability to think critically to solve complex problems. Do better council.",-0.4863,-0.5569
